dataset_key,dataset,seed,block,block_order,risk,s2,gain,h_raw,risk_prev,risk_next,abs_change_same,sq_change_same,abs_change_next,sq_change_next,h_roll2,h_roll3,log_s2,log_gain,log_h,log_h_roll2,log_h_roll3
air_quality,Air Quality,9,10,10,0.7806749939918518,3.457723147762465,0.219236209988594,0.758058118105274,0.1949398070573806,0.2413854897022247,0.5857351869344712,0.34308570921315995,0.5392895042896271,0.2908331694369517,0.6919878255599166,0.49274639575435897,1.2406103226804996,-1.5176055459925328,-0.2769952233120332,-0.3727659381204367,-1.0357309065475218
air_quality,Air Quality,9,11,11,0.2413854897022247,1.3223779372725062,0.2174756675958633,0.2875850247223789,0.7806749939918518,0.8699599504470825,0.5392895042896271,0.2908331694369517,0.6285744607448578,0.39510585270068876,0.5228215714138265,0.557186891947404,0.2794315835330399,-1.525668307829532,-1.2462367242964922,-0.7616159738042625,-0.6639228668457887
air_quality,Air Quality,9,12,12,0.8699599504470825,2.552364938964743,0.0104971854016184,0.02679264797690334,0.2413854897022247,0.2395419925451278,0.6285744607448578,0.39510585270068876,0.6304179579019547,0.39742680164527067,0.15718883634964112,0.3574785969348521,0.937020356420977,-4.5566481146458155,-3.6196277582248384,-2.432932241260665,-1.7142865686111213
air_quality,Air Quality,9,13,13,0.2395419925451278,2.0307261098096205,0.0415007472038269,0.08427665092341988,0.8699599504470825,0.7770629525184631,0.6304179579019547,0.39742680164527067,0.5375209599733353,0.2889287824106559,0.05553464945016161,0.13288477454090072,0.7083934186599171,-3.1820438469719834,-2.4736504283120664,-3.0466390932684524,-2.446504970277799
air_quality,Air Quality,9,14,14,0.7770629525184631,1.7976856270553447,0.0088922092691063,0.015985396795840708,0.2395419925451278,0.2386569231748581,0.5375209599733353,0.2889287824106559,0.538406029343605,0.2898810524335469,0.050131023859630294,0.04235156523205464,0.586500074853505,-4.722579748507291,-4.136079673653787,-3.304865050982926,-3.409785953396897
air_quality,Air Quality,9,15,15,0.2386569231748581,4.074772858899678,0.0720482617616653,0.2935803015573333,0.7770629525184631,0.1657470315694809,0.538406029343605,0.2898810524335469,0.0729098916053772,0.005315852293907852,0.154782849176587,0.13128078309219796,1.4048150049922135,-2.630419082259061,-1.2256040772668477,-2.6808418754603167,-2.6117780597442333
air_quality,Air Quality,9,16,16,0.1657470315694809,1.711594975652261,0.0422648303210735,0.07234027122434473,0.2386569231748581,0.2873398661613464,0.0729098916053772,0.005315852293907852,0.12159283459186548,0.014784817424084759,0.182960286390839,0.12730198985917293,0.5374256700883856,-3.1637999732295934,-2.626374303141208,-1.925989190204027,-2.6626860180206138
air_quality,Air Quality,9,17,17,0.2873398661613464,0.7068290568557956,0.0559559054672718,0.03955125988694378,0.1657470315694809,0.3934548795223236,0.12159283459186548,0.014784817424084759,0.10611501336097723,0.011260396060600376,0.05594576555564426,0.1351572775562073,-0.3469664289447142,-2.883191300763336,-3.23015772970805,-2.928266016424628,-2.3607120367053684
air_quality,Air Quality,9,18,18,0.3934548795223236,7.885402763353341,0.0337534807622432,0.26615979047538635,0.2873398661613464,0.1382961571216583,0.10611501336097723,0.011260396060600376,0.2551587224006653,0.06510597361713977,0.15285552518116508,0.1260171071955583,2.065013298800313,-3.3886717332557907,-1.3236584344554778,-2.2769080820817633,-2.393396822434912
air_quality,Air Quality,9,19,19,0.1382961571216583,1.3389934333847577,0.1500396132469177,0.2009020568852115,0.3934548795223236,,0.2551587224006653,0.06510597361713977,,,0.23353092368029893,0.16887103574918058,0.29191816257883085,-1.896855931431612,-1.604937768852781,-1.4642981016541285,-2.052917977672103
tetouan_zone1_power,Tetouan,0,2017-07,0,25164866.0,,,,,33730312.0,,,8565446.0,73366865178916.0,,,,,,,
tetouan_zone1_power,Tetouan,0,2017-08,1,33730312.0,7.547723604139037,0.0099977664649486,0.07546037793616225,25164866.0,41937956.0,8565446.0,73366865178916.0,8207644.0,67365420030736.0,,,2.0212460084124144,-4.605393564340318,-2.5841475559279035,,
tetouan_zone1_power,Tetouan,0,2017-09,2,41937956.0,4.83663022541441,0.0099143013358116,0.047951809504652845,33730312.0,35775916.0,8207644.0,67365420030736.0,6162040.0,37970736961600.0,0.06170609372040755,,1.5762182438264971,-4.613776984766838,-3.0375587409403413,-2.8108531484341226,
tetouan_zone1_power,Tetouan,0,2017-10,3,35775916.0,3.3011798121232356,0.0187771487981081,0.06198674454154854,41937956.0,42174160.0,6162040.0,37970736961600.0,6398244.0,40937526283536.0,0.05496927702310069,0.06179964399412121,1.1942799234033339,-3.975114637861769,-2.780834714458435,-2.9091967276993884,-2.80084700377556
tetouan_zone1_power,Tetouan,0,2017-11,4,42174160.0,7.8443155122209305,0.0178520902991294,0.14003742885902953,35775916.0,20419036.0,6398244.0,40937526283536.0,21755124.0,473285420255376.0,0.10101208670028904,0.08332532763507697,2.0597891309088854,-4.02563467396388,-1.965845543054995,-2.3733401287567153,-2.5947463328179237
tetouan_zone1_power,Tetouan,0,2017-12,5,20419036.0,10.922748076382106,0.0081150857731699,0.08863903751856733,42174160.0,,21755124.0,473285420255376.0,,,0.11433823318879843,0.09688773697304846,2.390847594003302,-4.81403050824151,-2.423182914238208,-2.1945142286466015,-2.3899543905838794
tetouan_zone1_power,Tetouan,1,2017-07,0,155595968.0,,,,,220149776.0,,,64553808.0,4167194127300864.0,,,,,,,
tetouan_zone1_power,Tetouan,1,2017-08,1,220149776.0,7.547723604139037,0.0105630401521921,0.07972690748816871,155595968.0,132865776.0,64553808.0,4167194127300864.0,87284000.0,7618496656000000.0,,,2.0212460084124144,-4.550394148842638,-2.529148140430223,,
tetouan_zone1_power,Tetouan,1,2017-09,2,132865776.0,4.83663022541441,0.0079563716426491,0.03848202757146674,220149776.0,97707272.0,87284000.0,7618496656000000.0,35158504.0,1236120403518016.0,0.059104467529817725,,1.5762182438264971,-4.8337822067072045,-3.2575639628807074,-2.8933560516554655,
tetouan_zone1_power,Tetouan,1,2017-10,3,97707272.0,3.3011798121232356,0.0230552516877651,0.07610953143507031,132865776.0,17504714.0,35158504.0,1236120403518016.0,80202558.0,6432450309743364.0,0.05729577950326852,0.06477282216490192,1.1942799234033339,-3.7698616964988627,-2.5755817730955286,-2.916572867988118,-2.7874312921354867
tetouan_zone1_power,Tetouan,1,2017-11,4,17504714.0,7.8443155122209305,0.0284265652298927,0.22298694659200743,97707272.0,11344699.0,80202558.0,6432450309743364.0,6160015.0,37945784800225.0,0.14954823901353886,0.11252616853284818,2.0597891309088854,-3.5604311755707148,-1.5006420446618294,-2.0381119088786788,-2.444595926879355
tetouan_zone1_power,Tetouan,1,2017-12,5,11344699.0,10.922748076382106,0.0118167474865913,0.12907135587825821,17504714.0,,6160015.0,37945784800225.0,,,0.17602915123513282,0.14272261130177866,2.390847594003302,-4.4382374751250095,-2.0473898811217075,-1.7740159628917684,-2.041204566293022
tetouan_zone1_power,Tetouan,2,2017-07,0,58528432.0,,,,,87400584.0,,,28872152.0,833601161111104.0,,,,,,,
tetouan_zone1_power,Tetouan,2,2017-08,1,87400584.0,7.547723604139037,0.0081786923110485,0.06173050900709122,58528432.0,47314320.0,28872152.0,833601161111104.0,40086264.0,1606908561477696.0,,,2.0212460084124144,-4.806223005199851,-2.784976996787437,,
tetouan_zone1_power,Tetouan,2,2017-09,2,47314320.0,4.83663022541441,0.0087246177718043,0.0421977500202964,87400584.0,46137080.0,40086264.0,1606908561477696.0,1177240.0,1385894017600.0,0.05196412951369381,,1.5762182438264971,-4.741606620127835,-3.165388376301338,-2.9751826865443878,
tetouan_zone1_power,Tetouan,2,2017-10,3,46137080.0,3.3011798121232356,0.0133609706535935,0.04410696659201386,47314320.0,10281844.0,1177240.0,1385894017600.0,35855236.0,1285597948615696.0,0.04315235830615513,0.04934507520646716,1.1942799234033339,-4.315417459725857,-3.1211375363225233,-3.143262956311931,-3.0238343031370998
tetouan_zone1_power,Tetouan,2,2017-11,4,10281844.0,7.8443155122209305,0.0115477824583649,0.09058444906990454,46137080.0,9736729.0,35855236.0,1285597948615696.0,545115.0,297150363225.0,0.0673457078309592,0.058963055227404935,2.0597891309088854,-4.461261855307889,-2.4014727243990035,-2.761305130360763,-2.895999545674288
tetouan_zone1_power,Tetouan,2,2017-12,5,9736729.0,10.922748076382106,0.0111333597451448,0.12160688373995035,10281844.0,,545115.0,297150363225.0,,,0.10609566640492744,0.08543276646728959,2.390847594003302,-4.497809295262191,-2.106961701258889,-2.254217212828946,-2.543190653993472
tetouan_zone1_power,Tetouan,3,2017-07,0,210000048.0,,,,,328063872.0,,,118063824.0,1.3939066537502976e+16,,,,,,,
tetouan_zone1_power,Tetouan,3,2017-08,1,328063872.0,7.547723604139037,0.0245346650481224,0.18518087050335846,210000048.0,206326928.0,118063824.0,1.3939066537502976e+16,121736944.0,1.4819883534459136e+16,,,2.0212460084124144,-3.7076682614950487,-1.6864222530826343,,
tetouan_zone1_power,Tetouan,3,2017-09,2,206326928.0,4.83663022541441,0.0054096318781375,0.026164389050165156,328063872.0,148270448.0,121736944.0,1.4819883534459136e+16,58056480.0,3370554869990400.0,0.10567262977676181,,1.5762182438264971,-5.219574232960599,-3.643355989134102,-2.6648891211083683,
tetouan_zone1_power,Tetouan,3,2017-10,3,148270448.0,3.3011798121232356,0.0544121041893959,0.17962413988517986,206326928.0,17926470.0,58056480.0,3370554869990400.0,130343978.0,1.6989552600864484e+16,0.10289426446767251,0.13032313314623448,1.1942799234033339,-2.911168646370548,-1.7168887229672143,-2.680122356050658,-2.34888898839465
tetouan_zone1_power,Tetouan,3,2017-11,4,17926470.0,7.8443155122209305,0.060281328856945,0.4728657630498249,148270448.0,11958498.0,130343978.0,1.6989552600864484e+16,5967972.0,35616689792784.0,0.3262449514675024,0.22621809732838996,2.0597891309088854,-2.8087328607099398,-0.7489437298010544,-1.2329162263841345,-2.03639614730079
tetouan_zone1_power,Tetouan,3,2017-12,5,11958498.0,10.922748076382106,0.0153050851076841,0.16717358891882092,17926470.0,,5967972.0,35616689792784.0,,,0.3200196759843229,0.2732211639512752,2.390847594003302,-4.1795701457584,-1.788722551755098,-1.2688331407780762,-1.4181850015077888
tetouan_zone1_power,Tetouan,4,2017-07,0,52474348.0,,,,,67654992.0,,,15180644.0,230451952254736.0,,,,,,,
tetouan_zone1_power,Tetouan,4,2017-08,1,67654992.0,7.547723604139037,0.0044291471131145,0.033429978211858585,52474348.0,48511224.0,15180644.0,230451952254736.0,19143768.0,366483853237824.0,,,2.0212460084124144,-5.419548238491003,-3.3983022300785883,,
tetouan_zone1_power,Tetouan,4,2017-09,2,48511224.0,4.83663022541441,0.0188844185322523,0.09133694946246751,67654992.0,50143224.0,19143768.0,366483853237824.0,1632000.0,2663424000000.0,0.06238346383716305,,1.5762182438264971,-3.969418113164528,-2.393199869338031,-2.8957510497083097,
tetouan_zone1_power,Tetouan,4,2017-10,3,50143224.0,3.3011798121232356,0.0083542130887508,0.02757875959475984,48511224.0,15861731.0,1632000.0,2663424000000.0,34281493.0,1175220762309049.0,0.05945785452861367,0.050781895756361974,1.1942799234033339,-4.784989305720997,-3.5907093823176632,-2.991954625827847,-3.127403827244761
tetouan_zone1_power,Tetouan,4,2017-11,4,15861731.0,7.8443155122209305,0.0100795133039355,0.07906688256569848,50143224.0,13737493.0,34281493.0,1175220762309049.0,2124238.0,4512387080644.0,0.05332282108022916,0.06599419720764195,2.0597891309088854,-4.597250300745113,-2.5374611698362277,-3.0640852760769457,-2.840456807163974
