block,block_start,lambda,seed,method,model,risk,speed,gain,hazard,n_obs,subspace,source
18,2005-03-09,0.0,1,standard,standard,0.4190274178981781,2.808095932006836,0.032207928597927094,0.2539724891679814,320,sensor_only_k2,subspace_ablation
19,2005-03-23,0.0,1,standard,standard,0.17603157460689545,1.157148838043213,0.1397060751914978,0.18706551728537277,281,sensor_only_k2,subspace_ablation
0,2004-06-30,0.003,1,dtr,dtr,0.36293816566467285,0.0,0.0,0.0,332,sensor_only_k2,subspace_ablation
1,2004-07-14,0.003,1,dtr,dtr,0.4705654978752136,0.589765727519989,0.06937432289123535,0.02413002766223734,213,sensor_only_k2,subspace_ablation
2,2004-07-31,0.003,1,dtr,dtr,1.1981849670410156,2.501310348510742,0.06078849732875824,0.3803264832641175,195,sensor_only_k2,subspace_ablation
3,2004-08-11,0.003,1,dtr,dtr,1.0205758810043335,1.4069782495498657,0.008592563681304455,0.01700973418874783,220,sensor_only_k2,subspace_ablation
4,2004-08-25,0.003,1,dtr,dtr,0.4553530514240265,1.578414797782898,0.17452910542488098,0.43482063934835596,166,sensor_only_k2,subspace_ablation
5,2004-09-08,0.003,1,dtr,dtr,0.40355125069618225,1.030644178390503,0.17457206547260284,0.18543523513877655,237,sensor_only_k2,subspace_ablation
6,2004-09-22,0.003,1,dtr,dtr,0.23921681940555573,1.0603092908859253,0.05838969722390175,0.06564495531689277,201,sensor_only_k2,subspace_ablation
7,2004-10-07,0.003,1,dtr,dtr,0.21121756732463837,2.3673222064971924,0.005983214359730482,0.033531216248843684,116,sensor_only_k2,subspace_ablation
8,2004-10-20,0.003,1,dtr,dtr,0.26381853222846985,0.7426848411560059,0.2615945339202881,0.144290515306338,322,sensor_only_k2,subspace_ablation
9,2004-11-03,0.003,1,dtr,dtr,0.25587499141693115,4.305335521697998,0.04312559589743614,0.799372334786868,305,sensor_only_k2,subspace_ablation
10,2004-11-17,0.003,1,dtr,dtr,0.913625180721283,1.8594954013824463,0.22051051259040833,0.7624643037088213,328,sensor_only_k2,subspace_ablation
11,2004-12-01,0.003,1,dtr,dtr,0.3241405785083771,1.149946928024292,0.23887518048286438,0.31588326843252784,307,sensor_only_k2,subspace_ablation
12,2004-12-17,0.003,1,dtr,dtr,0.7949701547622681,1.5976122617721558,0.009419107809662819,0.024041000529712378,237,sensor_only_k2,subspace_ablation
13,2005-01-01,0.003,1,dtr,dtr,0.2823118269443512,1.4250354766845703,0.06820588558912277,0.13850747270851935,224,sensor_only_k2,subspace_ablation
14,2005-01-12,0.003,1,dtr,dtr,0.805987536907196,1.3407779932022095,0.007910267449915409,0.01422017410087666,279,sensor_only_k2,subspace_ablation
15,2005-01-26,0.003,1,dtr,dtr,0.20144964754581451,2.018606662750244,0.09644091129302979,0.3929748078243892,296,sensor_only_k2,subspace_ablation
16,2005-02-11,0.003,1,dtr,dtr,0.17727302014827728,1.3082793951034546,0.061837539076805115,0.10584082119055999,281,sensor_only_k2,subspace_ablation
17,2005-02-23,0.003,1,dtr,dtr,0.22376318275928497,0.8407312631607056,0.07929884642362595,0.0560507288273641,331,sensor_only_k2,subspace_ablation
18,2005-03-09,0.003,1,dtr,dtr,0.43021926283836365,2.808095932006836,0.03298356011509895,0.2600886560768323,320,sensor_only_k2,subspace_ablation
19,2005-03-23,0.003,1,dtr,dtr,0.1815047413110733,1.157148838043213,0.14314192533493042,0.19166609806552312,281,sensor_only_k2,subspace_ablation
0,2004-06-30,0.01,1,dtr,dtr,0.40123096108436584,0.0,0.0,0.0,332,sensor_only_k2,subspace_ablation
1,2004-07-14,0.01,1,dtr,dtr,0.5636352300643921,0.589765727519989,0.07161922007799149,0.02491085591335023,213,sensor_only_k2,subspace_ablation
2,2004-07-31,0.01,1,dtr,dtr,1.4217743873596191,2.501310348510742,0.05857902765274048,0.36650281811882035,195,sensor_only_k2,subspace_ablation
3,2004-08-11,0.01,1,dtr,dtr,1.2115683555603027,1.4069782495498657,0.006868734024465084,0.01359726203991568,220,sensor_only_k2,subspace_ablation
4,2004-08-25,0.01,1,dtr,dtr,0.45948415994644165,1.578414797782898,0.18257419764995575,0.4548641280054908,166,sensor_only_k2,subspace_ablation
5,2004-09-08,0.01,1,dtr,dtr,0.43037527799606323,1.030644178390503,0.163047194480896,0.1731932011311843,237,sensor_only_k2,subspace_ablation
6,2004-09-22,0.01,1,dtr,dtr,0.2455529421567917,1.0603092908859253,0.054872460663318634,0.06169068174063065,201,sensor_only_k2,subspace_ablation
7,2004-10-07,0.01,1,dtr,dtr,0.20151831209659576,2.3673222064971924,0.006255670450627804,0.03505811860482149,116,sensor_only_k2,subspace_ablation
8,2004-10-20,0.01,1,dtr,dtr,0.278306782245636,0.7426848411560059,0.2409980744123459,0.13292990424405685,322,sensor_only_k2,subspace_ablation
9,2004-11-03,0.01,1,dtr,dtr,0.24955104291439056,4.305335521697998,0.039812374860048294,0.7379587547259568,305,sensor_only_k2,subspace_ablation
10,2004-11-17,0.01,1,dtr,dtr,0.9251419901847839,1.8594954013824463,0.20277072489261627,0.7011250291497739,328,sensor_only_k2,subspace_ablation
11,2004-12-01,0.01,1,dtr,dtr,0.337080180644989,1.149946928024292,0.22088199853897095,0.2920894816085931,307,sensor_only_k2,subspace_ablation
12,2004-12-17,0.01,1,dtr,dtr,0.880595326423645,1.5976122617721558,0.008517093025147915,0.0217387296192887,237,sensor_only_k2,subspace_ablation
13,2005-01-01,0.01,1,dtr,dtr,0.256893128156662,1.4250354766845703,0.05978919193148613,0.12141547313968758,224,sensor_only_k2,subspace_ablation
14,2005-01-12,0.01,1,dtr,dtr,0.7475590705871582,1.3407779932022095,0.00486100185662508,0.008738553170744248,279,sensor_only_k2,subspace_ablation
15,2005-01-26,0.01,1,dtr,dtr,0.19978131353855133,2.018606662750244,0.08446624875068665,0.3441807779023668,296,sensor_only_k2,subspace_ablation
16,2005-02-11,0.01,1,dtr,dtr,0.15732164680957794,1.3082793951034546,0.0577237606048584,0.09879969862702956,281,sensor_only_k2,subspace_ablation
17,2005-02-23,0.01,1,dtr,dtr,0.23704731464385986,0.8407312631607056,0.07548057287931442,0.053351862139220954,331,sensor_only_k2,subspace_ablation
18,2005-03-09,0.01,1,dtr,dtr,0.4231875538825989,2.808095932006836,0.03056177869439125,0.240991934169746,320,sensor_only_k2,subspace_ablation
19,2005-03-23,0.01,1,dtr,dtr,0.15987098217010498,1.157148838043213,0.12283774465322495,0.16447893346246184,281,sensor_only_k2,subspace_ablation
0,2004-06-30,0.03,1,dtr,dtr,0.3318856954574585,0.0,0.0,0.0,332,sensor_only_k2,subspace_ablation
1,2004-07-14,0.03,1,dtr,dtr,0.4423830211162567,0.589765727519989,0.06329996883869171,0.02201722388687077,213,sensor_only_k2,subspace_ablation
2,2004-07-31,0.03,1,dtr,dtr,0.9235597252845764,2.501310348510742,0.04038570448756218,0.2526753191287049,195,sensor_only_k2,subspace_ablation
3,2004-08-11,0.03,1,dtr,dtr,0.7551190257072449,1.4069782495498657,0.006346250884234905,0.012562960792576143,220,sensor_only_k2,subspace_ablation
4,2004-08-25,0.03,1,dtr,dtr,0.35663533210754395,1.578414797782898,0.1530456840991974,0.3812969879580468,166,sensor_only_k2,subspace_ablation
5,2004-09-08,0.03,1,dtr,dtr,0.37539151310920715,1.030644178390503,0.14152388274669647,0.15033054918517266,237,sensor_only_k2,subspace_ablation
6,2004-09-22,0.03,1,dtr,dtr,0.1918930858373642,1.0603092908859253,0.05124649032950401,0.057614163589990136,201,sensor_only_k2,subspace_ablation
7,2004-10-07,0.03,1,dtr,dtr,0.14653661847114563,2.3673222064971924,0.007762215565890074,0.04350112047827833,116,sensor_only_k2,subspace_ablation
8,2004-10-20,0.03,1,dtr,dtr,0.23232534527778625,0.7426848411560059,0.19449445605278015,0.1072794024688337,322,sensor_only_k2,subspace_ablation
9,2004-11-03,0.03,1,dtr,dtr,0.21503233909606934,4.305335521697998,0.0360298715531826,0.6678465988976815,305,sensor_only_k2,subspace_ablation
10,2004-11-17,0.03,1,dtr,dtr,0.9288842678070068,1.8594954013824463,0.16779498755931854,0.5801886125623705,328,sensor_only_k2,subspace_ablation
11,2004-12-01,0.03,1,dtr,dtr,0.30168458819389343,1.149946928024292,0.17681333422660828,0.23381405219685647,307,sensor_only_k2,subspace_ablation
12,2004-12-17,0.03,1,dtr,dtr,0.9096813201904297,1.5976122617721558,0.008644036948680878,0.022062736838928853,237,sensor_only_k2,subspace_ablation
13,2005-01-01,0.03,1,dtr,dtr,0.22376637160778046,1.4250354766845703,0.0359857939183712,0.07307729129226465,224,sensor_only_k2,subspace_ablation
14,2005-01-12,0.03,1,dtr,dtr,0.7288236618041992,1.3407779932022095,0.004254342522472143,0.007647970405218549,279,sensor_only_k2,subspace_ablation
15,2005-01-26,0.03,1,dtr,dtr,0.1791815608739853,2.018606662750244,0.06413104385137558,0.2613194368984903,296,sensor_only_k2,subspace_ablation
16,2005-02-11,0.03,1,dtr,dtr,0.1630290299654007,1.3082793951034546,0.04100422561168671,0.07018262653747473,281,sensor_only_k2,subspace_ablation
17,2005-02-23,0.03,1,dtr,dtr,0.20630274713039398,0.8407312631607056,0.05813373252749443,0.04109061133391597,331,sensor_only_k2,subspace_ablation
18,2005-03-09,0.03,1,dtr,dtr,0.44890260696411133,2.808095932006836,0.022252211347222328,0.1754676488481095,320,sensor_only_k2,subspace_ablation
19,2005-03-23,0.03,1,dtr,dtr,0.1520623117685318,1.157148838043213,0.10116631537675858,0.13546103196921117,281,sensor_only_k2,subspace_ablation
0,2004-06-30,0.08,1,dtr,dtr,0.2281404584646225,0.0,0.0,0.0,332,sensor_only_k2,subspace_ablation
1,2004-07-14,0.08,1,dtr,dtr,0.31579115986824036,0.589765727519989,0.04902622848749161,0.017052479941794138,213,sensor_only_k2,subspace_ablation
2,2004-07-31,0.08,1,dtr,dtr,0.5549682974815369,2.501310348510742,0.03215286135673523,0.20116609595645768,195,sensor_only_k2,subspace_ablation
3,2004-08-11,0.08,1,dtr,dtr,0.4500218331813812,1.4069782495498657,0.008481297641992569,0.016789473295360697,220,sensor_only_k2,subspace_ablation
4,2004-08-25,0.08,1,dtr,dtr,0.250324010848999,1.578414797782898,0.12766249477863312,0.3180574808156773,166,sensor_only_k2,subspace_ablation
5,2004-09-08,0.08,1,dtr,dtr,0.34285321831703186,1.030644178390503,0.10810625553131104,0.11483342916377096,237,sensor_only_k2,subspace_ablation
6,2004-09-22,0.08,1,dtr,dtr,0.20052661001682281,1.0603092908859253,0.0280049666762352,0.03148474600001848,201,sensor_only_k2,subspace_ablation
7,2004-10-07,0.08,1,dtr,dtr,0.1322944462299347,2.3673222064971924,0.007727926131337881,0.04330895513438583,116,sensor_only_k2,subspace_ablation
8,2004-10-20,0.08,1,dtr,dtr,0.2758435904979706,0.7426848411560059,0.14224733412265778,0.0784608945528097,322,sensor_only_k2,subspace_ablation
9,2004-11-03,0.08,1,dtr,dtr,0.24604907631874084,4.305335521697998,0.02921365201473236,0.5415017400387047,305,sensor_only_k2,subspace_ablation
10,2004-11-17,0.08,1,dtr,dtr,1.0627869367599487,1.8594954013824463,0.12089136987924576,0.4180088879961821,328,sensor_only_k2,subspace_ablation
11,2004-12-01,0.08,1,dtr,dtr,0.37642303109169006,1.149946928024292,0.1276160329580307,0.1687566264259408,307,sensor_only_k2,subspace_ablation
12,2004-12-17,0.08,1,dtr,dtr,1.245519757270813,1.5976122617721558,0.009997086599469185,0.025516213328279417,237,sensor_only_k2,subspace_ablation
13,2005-01-01,0.08,1,dtr,dtr,0.2783152461051941,1.4250354766845703,0.02476176992058754,0.05028437270283561,224,sensor_only_k2,subspace_ablation
14,2005-01-12,0.08,1,dtr,dtr,0.7556313872337341,1.3407779932022095,0.005432109348475933,0.009765224900348155,279,sensor_only_k2,subspace_ablation
15,2005-01-26,0.08,1,dtr,dtr,0.28451699018478394,2.018606662750244,0.05219761282205582,0.21269341602666686,296,sensor_only_k2,subspace_ablation
16,2005-02-11,0.08,1,dtr,dtr,0.2317391186952591,1.3082793951034546,0.03970037028193474,0.06795095430609384,281,sensor_only_k2,subspace_ablation
17,2005-02-23,0.08,1,dtr,dtr,0.297317773103714,0.8407312631607056,0.03922276943922043,0.027723793129996496,331,sensor_only_k2,subspace_ablation
18,2005-03-09,0.08,1,dtr,dtr,0.5040661096572876,2.808095932006836,0.016385633498430252,0.12920731966781698,320,sensor_only_k2,subspace_ablation
19,2005-03-23,0.08,1,dtr,dtr,0.16809363663196564,1.157148838043213,0.07178239524364471,0.09611615586386954,281,sensor_only_k2,subspace_ablation
0,2004-06-30,0.0,1,standard,standard,0.3633093535900116,0.0,0.0,0.0,332,sensor_target_orth_k1,subspace_ablation
1,2004-07-14,0.0,1,standard,standard,0.46581074595451355,0.589765727519989,0.06492885202169418,0.02258378792131944,213,sensor_target_orth_k1,subspace_ablation
2,2004-07-31,0.0,1,standard,standard,1.1517995595932007,2.501310348510742,0.058177318423986435,0.36398950285391923,195,sensor_target_orth_k1,subspace_ablation
3,2004-08-11,0.0,1,standard,standard,0.9711520671844482,1.4069782495498657,0.007894289679825306,0.015627439498058903,220,sensor_target_orth_k1,subspace_ablation
4,2004-08-25,0.0,1,standard,standard,0.44631636142730713,1.578414797782898,0.17478039860725403,0.43544670949268705,166,sensor_target_orth_k1,subspace_ablation
5,2004-09-08,0.0,1,standard,standard,0.4142194390296936,1.030644178390503,0.16940158605575562,0.17994301011498692,237,sensor_target_orth_k1,subspace_ablation
6,2004-09-22,0.0,1,standard,standard,0.24140194058418274,1.0603092908859253,0.054374054074287415,0.06113034524597238,201,sensor_target_orth_k1,subspace_ablation
7,2004-10-07,0.0,1,standard,standard,0.19944420456886292,2.3673222064971924,0.005534748081117868,0.03101791505915489,116,sensor_target_orth_k1,subspace_ablation
8,2004-10-20,0.0,1,standard,standard,0.26728948950767517,0.7426848411560059,0.2417249083518982,0.13333081187048337,322,sensor_target_orth_k1,subspace_ablation
9,2004-11-03,0.0,1,standard,standard,0.2477637678384781,4.305335521697998,0.04265890643000603,0.7907218189751611,305,sensor_target_orth_k1,subspace_ablation
10,2004-11-17,0.0,1,standard,standard,0.9240242838859558,1.8594954013824463,0.21653863787651062,0.7487306605705648,328,sensor_target_orth_k1,subspace_ablation
11,2004-12-01,0.0,1,standard,standard,0.3176860511302948,1.149946928024292,0.23048661649227142,0.3047904164859691,307,sensor_target_orth_k1,subspace_ablation
12,2004-12-17,0.0,1,standard,standard,0.808178722858429,1.5976122617721558,0.010270826518535614,0.02621489750009962,237,sensor_target_orth_k1,subspace_ablation
13,2005-01-01,0.0,1,standard,standard,0.2814019024372101,1.4250354766845703,0.06879080832004547,0.1396952905704252,224,sensor_target_orth_k1,subspace_ablation
14,2005-01-12,0.0,1,standard,standard,0.7839218974113464,1.3407779932022095,0.008678670972585678,0.015601522069359698,279,sensor_target_orth_k1,subspace_ablation
15,2005-01-26,0.0,1,standard,standard,0.20080718398094177,2.018606662750244,0.09262387454509735,0.37742125008249144,296,sensor_target_orth_k1,subspace_ablation
16,2005-02-11,0.0,1,standard,standard,0.1700272262096405,1.3082793951034546,0.0578598752617836,0.09903267178993536,281,sensor_target_orth_k1,subspace_ablation
17,2005-02-23,0.0,1,standard,standard,0.22736789286136627,0.8407312631607056,0.0769021213054657,0.0543566538725523,331,sensor_target_orth_k1,subspace_ablation
18,2005-03-09,0.0,1,standard,standard,0.4190274178981781,2.808095932006836,0.032207928597927094,0.2539724891679814,320,sensor_target_orth_k1,subspace_ablation
19,2005-03-23,0.0,1,standard,standard,0.17603157460689545,1.157148838043213,0.1397060751914978,0.18706551728537277,281,sensor_target_orth_k1,subspace_ablation
0,2004-06-30,0.003,1,dtr,dtr,0.3648378849029541,0.0,0.0,0.0,332,sensor_target_orth_k1,subspace_ablation
1,2004-07-14,0.003,1,dtr,dtr,0.4648529291152954,0.589765727519989,0.0674569234251976,0.023463110851710958,213,sensor_target_orth_k1,subspace_ablation
2,2004-07-31,0.003,1,dtr,dtr,1.1867293119430542,2.501310348510742,0.06011553853750229,0.3761160806105391,195,sensor_target_orth_k1,subspace_ablation
3,2004-08-11,0.003,1,dtr,dtr,0.9878376126289368,1.4069782495498657,0.007712744642049074,0.015268055157087563,220,sensor_target_orth_k1,subspace_ablation
4,2004-08-25,0.003,1,dtr,dtr,0.4367798864841461,1.578414797782898,0.17946280539035797,0.4471124262575888,166,sensor_target_orth_k1,subspace_ablation
5,2004-09-08,0.003,1,dtr,dtr,0.3927113115787506,1.030644178390503,0.17480139434337616,0.18567883455407153,237,sensor_target_orth_k1,subspace_ablation
6,2004-09-22,0.003,1,dtr,dtr,0.23054158687591553,1.0603092908859253,0.056241024285554886,0.06322929732011422,201,sensor_target_orth_k1,subspace_ablation
7,2004-10-07,0.003,1,dtr,dtr,0.20400364696979523,2.3673222064971924,0.0054371845908463,0.030471148339194804,116,sensor_target_orth_k1,subspace_ablation
8,2004-10-20,0.003,1,dtr,dtr,0.2611418664455414,0.7426848411560059,0.2575984597206116,0.14208635760918448,322,sensor_target_orth_k1,subspace_ablation
9,2004-11-03,0.003,1,dtr,dtr,0.24938194453716278,4.305335521697998,0.043895423412323,0.8136417913625361,305,sensor_target_orth_k1,subspace_ablation
10,2004-11-17,0.003,1,dtr,dtr,0.9073854684829712,1.8594954013824463,0.21343375742435455,0.7379948435601096,328,sensor_target_orth_k1,subspace_ablation
11,2004-12-01,0.003,1,dtr,dtr,0.31189119815826416,1.149946928024292,0.22479650378227234,0.29726593697767245,307,sensor_target_orth_k1,subspace_ablation
12,2004-12-17,0.003,1,dtr,dtr,0.8026566505432129,1.5976122617721558,0.010867989622056484,0.02773907566836966,237,sensor_target_orth_k1,subspace_ablation
13,2005-01-01,0.003,1,dtr,dtr,0.27796927094459534,1.4250354766845703,0.0672755017876625,0.13661811803075005,224,sensor_target_orth_k1,subspace_ablation
14,2005-01-12,0.003,1,dtr,dtr,0.786586582660675,1.3407779932022095,0.008425491861999035,0.015146385621187433,279,sensor_target_orth_k1,subspace_ablation
15,2005-01-26,0.003,1,dtr,dtr,0.1971711665391922,2.018606662750244,0.0931500568985939,0.3795653236553511,296,sensor_target_orth_k1,subspace_ablation
16,2005-02-11,0.003,1,dtr,dtr,0.1715955287218094,1.3082793951034546,0.058014120906591415,0.09929667786060466,281,sensor_target_orth_k1,subspace_ablation
17,2005-02-23,0.003,1,dtr,dtr,0.22447369992733002,0.8407312631607056,0.07482557743787766,0.05288889232910536,331,sensor_target_orth_k1,subspace_ablation
18,2005-03-09,0.003,1,dtr,dtr,0.4261853098869324,2.808095932006836,0.032354120165109634,0.25512526855582157,320,sensor_target_orth_k1,subspace_ablation
19,2005-03-23,0.003,1,dtr,dtr,0.17779183387756348,1.157148838043213,0.13352808356285095,0.17879322706310863,281,sensor_target_orth_k1,subspace_ablation
0,2004-06-30,0.01,1,dtr,dtr,0.39302757382392883,0.0,0.0,0.0,332,sensor_target_orth_k1,subspace_ablation
1,2004-07-14,0.01,1,dtr,dtr,0.5099948048591614,0.589765727519989,0.07042836397886276,0.02449664804196284,213,sensor_target_orth_k1,subspace_ablation
2,2004-07-31,0.01,1,dtr,dtr,1.2601715326309204,2.501310348510742,0.058735061436891556,0.36747905183086005,195,sensor_target_orth_k1,subspace_ablation
3,2004-08-11,0.01,1,dtr,dtr,1.0512735843658447,1.4069782495498657,0.007951902225613594,0.01574148859052336,220,sensor_target_orth_k1,subspace_ablation
4,2004-08-25,0.01,1,dtr,dtr,0.4552443027496338,1.578414797782898,0.18032146990299225,0.4492516972488681,166,sensor_target_orth_k1,subspace_ablation
5,2004-09-08,0.01,1,dtr,dtr,0.3871306777000427,1.030644178390503,0.19295477867126465,0.20496185719743298,237,sensor_target_orth_k1,subspace_ablation
6,2004-09-22,0.01,1,dtr,dtr,0.22609619796276093,1.0603092908859253,0.058039721101522446,0.0652514926341275,201,sensor_target_orth_k1,subspace_ablation
7,2004-10-07,0.01,1,dtr,dtr,0.2033553123474121,2.3673222064971924,0.006718247663229704,0.03765050049438501,116,sensor_target_orth_k1,subspace_ablation
8,2004-10-20,0.01,1,dtr,dtr,0.2568272650241852,0.7426848411560059,0.2823619544506073,0.15574542518154308,322,sensor_target_orth_k1,subspace_ablation
9,2004-11-03,0.01,1,dtr,dtr,0.24974945187568665,4.305335521697998,0.041311729699373245,0.7657506670147892,305,sensor_target_orth_k1,subspace_ablation
10,2004-11-17,0.01,1,dtr,dtr,0.8787267804145813,1.8594954013824463,0.21607033908367157,0.747111412994496,328,sensor_target_orth_k1,subspace_ablation
11,2004-12-01,0.01,1,dtr,dtr,0.30232274532318115,1.149946928024292,0.2294505089521408,0.3034202907342587,307,sensor_target_orth_k1,subspace_ablation
12,2004-12-17,0.01,1,dtr,dtr,0.7724025845527649,1.5976122617721558,0.010114655829966068,0.02581629291010073,237,sensor_target_orth_k1,subspace_ablation
13,2005-01-01,0.01,1,dtr,dtr,0.27656593918800354,1.4250354766845703,0.0614493191242218,0.12478673677558086,224,sensor_target_orth_k1,subspace_ablation
14,2005-01-12,0.01,1,dtr,dtr,0.8040071129798889,1.3407779932022095,0.0077111790888011456,0.013862275815587544,279,sensor_target_orth_k1,subspace_ablation
15,2005-01-26,0.01,1,dtr,dtr,0.1863180696964264,2.018606662750244,0.09054137021303177,0.3689355179516496,296,sensor_target_orth_k1,subspace_ablation
16,2005-02-11,0.01,1,dtr,dtr,0.17032307386398315,1.3082793951034546,0.057504165917634964,0.098423841463698,281,sensor_target_orth_k1,subspace_ablation
17,2005-02-23,0.01,1,dtr,dtr,0.21161866188049316,0.8407312631607056,0.07108663022518158,0.05024609579712178,331,sensor_target_orth_k1,subspace_ablation
18,2005-03-09,0.01,1,dtr,dtr,0.4300965368747711,2.808095932006836,0.029010940343141556,0.22876294914928733,320,sensor_target_orth_k1,subspace_ablation
19,2005-03-23,0.01,1,dtr,dtr,0.17737449705600739,1.157148838043213,0.13255831599235535,0.17749471465430552,281,sensor_target_orth_k1,subspace_ablation
0,2004-06-30,0.03,1,dtr,dtr,0.4257173240184784,0.0,0.0,0.0,332,sensor_target_orth_k1,subspace_ablation
1,2004-07-14,0.03,1,dtr,dtr,0.5288589000701904,0.589765727519989,0.06607777625322342,0.02298341089900356,213,sensor_target_orth_k1,subspace_ablation
2,2004-07-31,0.03,1,dtr,dtr,1.0467888116836548,2.501310348510742,0.0547679178416729,0.342658405845596,195,sensor_target_orth_k1,subspace_ablation
3,2004-08-11,0.03,1,dtr,dtr,0.9355635643005371,1.4069782495498657,0.013167268596589565,0.02606576420342963,220,sensor_target_orth_k1,subspace_ablation
4,2004-08-25,0.03,1,dtr,dtr,0.45159029960632324,1.578414797782898,0.15841469168663025,0.39467329734868045,166,sensor_target_orth_k1,subspace_ablation
5,2004-09-08,0.03,1,dtr,dtr,0.3375680148601532,1.030644178390503,0.22552374005317688,0.23955750109802287,237,sensor_target_orth_k1,subspace_ablation
6,2004-09-22,0.03,1,dtr,dtr,0.2079983949661255,1.0603092908859253,0.049699585884809494,0.05587504730784736,201,sensor_target_orth_k1,subspace_ablation
7,2004-10-07,0.03,1,dtr,dtr,0.1684025377035141,2.3673222064971924,0.017478467896580696,0.09795308198938062,116,sensor_target_orth_k1,subspace_ablation
8,2004-10-20,0.03,1,dtr,dtr,0.2364511936903,0.7426848411560059,0.2546830177307129,0.14047825586193466,322,sensor_target_orth_k1,subspace_ablation
9,2004-11-03,0.03,1,dtr,dtr,0.24259322881698608,4.305335521697998,0.04785938560962677,0.8871174535702316,305,sensor_target_orth_k1,subspace_ablation
10,2004-11-17,0.03,1,dtr,dtr,0.8651242852210999,1.8594954013824463,0.21064665913581848,0.7283578292927493,328,sensor_target_orth_k1,subspace_ablation
11,2004-12-01,0.03,1,dtr,dtr,0.28488507866859436,1.149946928024292,0.2236957848072052,0.29581037048990644,307,sensor_target_orth_k1,subspace_ablation
12,2004-12-17,0.03,1,dtr,dtr,0.7760820388793945,1.5976122617721558,0.012862279079854488,0.032829230158600294,237,sensor_target_orth_k1,subspace_ablation
13,2005-01-01,0.03,1,dtr,dtr,0.24462904036045074,1.4250354766845703,0.047652311623096466,0.09676879340580645,224,sensor_target_orth_k1,subspace_ablation
14,2005-01-12,0.03,1,dtr,dtr,0.7613774538040161,1.3407779932022095,0.00922878086566925,0.016590446717456988,279,sensor_target_orth_k1,subspace_ablation
15,2005-01-26,0.03,1,dtr,dtr,0.1800697147846222,2.018606662750244,0.0875396728515625,0.35670428301250384,296,sensor_target_orth_k1,subspace_ablation
16,2005-02-11,0.03,1,dtr,dtr,0.159644216299057,1.3082793951034546,0.04851888492703438,0.08304467966536226,281,sensor_target_orth_k1,subspace_ablation
17,2005-02-23,0.03,1,dtr,dtr,0.2141290307044983,0.8407312631607056,0.06823745369911194,0.04823221504038431,331,sensor_target_orth_k1,subspace_ablation
18,2005-03-09,0.03,1,dtr,dtr,0.4233526289463043,2.808095932006836,0.021682623773813248,0.17097622142277782,320,sensor_target_orth_k1,subspace_ablation
19,2005-03-23,0.03,1,dtr,dtr,0.15889257192611694,1.157148838043213,0.128006711602211,0.171400146264537,281,sensor_target_orth_k1,subspace_ablation
0,2004-06-30,0.08,1,dtr,dtr,0.3831726312637329,0.0,0.0,0.0,332,sensor_target_orth_k1,subspace_ablation
1,2004-07-14,0.08,1,dtr,dtr,0.5025559663772583,0.589765727519989,0.06184513121843338,0.021511197008944553,213,sensor_target_orth_k1,subspace_ablation
2,2004-07-31,0.08,1,dtr,dtr,1.1181780099868774,2.501310348510742,0.04984774440526962,0.31187507771039774,195,sensor_target_orth_k1,subspace_ablation
3,2004-08-11,0.08,1,dtr,dtr,0.9267697334289551,1.4069782495498657,0.006114513613283634,0.012104216519422437,220,sensor_target_orth_k1,subspace_ablation
4,2004-08-25,0.08,1,dtr,dtr,0.34573811292648315,1.578414797782898,0.18517084419727325,0.46133339574806953,166,sensor_target_orth_k1,subspace_ablation
5,2004-09-08,0.08,1,dtr,dtr,0.28246021270751953,1.030644178390503,0.2159392535686493,0.229376596724054,237,sensor_target_orth_k1,subspace_ablation
6,2004-09-22,0.08,1,dtr,dtr,0.16435937583446503,1.0603092908859253,0.048238273710012436,0.054232158630916245,201,sensor_target_orth_k1,subspace_ablation
7,2004-10-07,0.08,1,dtr,dtr,0.1744333654642105,2.3673222064971924,0.007472506724298,0.04187753000791059,116,sensor_target_orth_k1,subspace_ablation
8,2004-10-20,0.08,1,dtr,dtr,0.2305014282464981,0.7426848411560059,0.2862309515476227,0.1578794895921442,322,sensor_target_orth_k1,subspace_ablation
9,2004-11-03,0.08,1,dtr,dtr,0.21802866458892822,4.305335521697998,0.03719104826450348,0.6893700705045721,305,sensor_target_orth_k1,subspace_ablation
10,2004-11-17,0.08,1,dtr,dtr,0.8478791117668152,1.8594954013824463,0.18469813466072083,0.6386350155649233,328,sensor_target_orth_k1,subspace_ablation
11,2004-12-01,0.08,1,dtr,dtr,0.25408437848091125,1.149946928024292,0.1875012367963791,0.24794749875083952,307,sensor_target_orth_k1,subspace_ablation
12,2004-12-17,0.08,1,dtr,dtr,0.7479299306869507,1.5976122617721558,0.009995226748287678,0.025511466309332046,237,sensor_target_orth_k1,subspace_ablation
13,2005-01-01,0.08,1,dtr,dtr,0.25223949551582336,1.4250354766845703,0.039923641830682755,0.08107398186425503,224,sensor_target_orth_k1,subspace_ablation
14,2005-01-12,0.08,1,dtr,dtr,0.8226909041404724,1.3407779932022095,0.004597017541527748,0.008263992361725725,279,sensor_target_orth_k1,subspace_ablation
15,2005-01-26,0.08,1,dtr,dtr,0.16793841123580933,2.018606662750244,0.07007938623428345,0.2855575809958059,296,sensor_target_orth_k1,subspace_ablation
